"","coords.x1","coords.x2","collection_no"
"615",43.2323675600009,31.6819122186794,196037
"616",43.1813099954133,31.8116869938975,196038
"617",43.1187422754818,31.9551027538396,196039
"618",42.9304863888046,31.5842380585836,196040
"619",42.9635184875398,31.8316883111622,196041
"620",42.9635184875398,31.8316883111622,196042
"621",42.8993802352624,31.956012406728,196043
"622",42.8498964687939,32.0453530094125,196046
"623",42.8293128219496,32.1614378406396,196048
"624",42.7359185336941,32.1566582385288,196054
"625",42.5661567625117,32.0007292795314,196057
"626",42.6215414680206,31.9825140248879,196058
"627",42.639245102963,31.9798592990931,196059
"628",42.6059205136148,31.9696441783454,196078
"629",42.6021050396112,31.9683703302416,196079
"630",42.596089589958,31.9632646462793,196080
"631",42.5994797238209,31.8985930211552,196081
"632",42.4781165439964,31.7321026849942,196083
"633",42.653854161591,31.568283825,196084
"634",42.6475386631473,31.4517765978887,196085
"635",42.5261340492832,31.4648281008731,196086
"636",42.4190307872573,31.3855877175715,196087
"637",42.8346175257038,31.2656599456093,196091
"638",111.711536630254,36.861862272726,196094
"639",-42.3486886946877,11.4904566298193,196634
"640",21.0429964098346,17.6399831312867,196668
"641",49.5717303800315,26.1544216313209,196669
"642",19.6817170805504,16.6257137673606,196721
"643",9.46965943497212,42.2787121136985,196800
"644",-37.1733717772835,27.0615435153906,196982
"645",9.02135388921293,42.1595910665195,196985
"646",8.72700605143367,42.315334634051,196986
"647",-8.75292315629913,-67.1632383446301,20679
"648",41.8512691653942,34.7732321219843,28850
"649",18.3682289538277,8.7218702301997,31768
"650",18.3398365695473,8.85446844138407,31770
"651",10.2289057439825,15.5740237013891,34402
"652",22.6449722081721,19.0723085878093,34729
"653",-43.2863230467688,3.17620378730698,34888
"654",23.4450730807182,7.00936620519084,37323
"655",93.5071882552118,19.3170915976899,37605
"656",133.088295191766,-62.1846986965721,38348
"657",16.8510372383098,16.412932940885,44358
"658",-43.1834441819399,2.97790392384682,49853
"659",-43.1050703428266,3.20974235604029,49854
"660",-43.5597346734045,3.43108979010041,49855
"661",-43.5597346734045,3.43108979010041,49856
"662",-43.2743175305605,3.17958575397156,52806
"663",24.850913817986,-52.934265312942,55756
"664",23.6888435918161,-52.906538669122,55757
"665",10.2010863024697,15.5549058885111,57944
"666",-40.2874963820876,-51.588613003896,59670
"667",17.9848214077327,17.6034196876786,59960
"668",23.261677457379,19.0850350461558,63538
"669",34.7107020827823,-12.9473555502378,63924
"670",34.7107020827823,-12.9473555502378,63939
"671",34.7107020827823,-12.9473555502378,63945
"672",24.8346903899384,-52.8294402814042,64085
"673",-9.63544740623885,-68.2286575057565,69697
"674",12.8746985545379,4.36784973185614,74513
"675",12.7932124315378,3.29817034706242,74517
"676",-44.1466911376294,6.98304667958862,75086
"677",-8.6134914329613,-67.1688931955011,80060
"678",9.35558628455358,15.8397658251701,80838
"679",-40.3383379852543,-51.8190446791941,85558
"680",17.7455364135355,13.3028448335234,85939
"681",17.6575807361251,13.2909290288143,85940
"682",-8.61498843186332,-67.1798695183487,85943
"683",18.2735101846267,16.7229502569105,85958
"684",21.0440156579246,7.74066660803866,86828
"685",21.0464339956683,7.74091613052672,86829
"686",21.0464339956683,7.74091613052672,86830
"687",21.0464339956683,7.74091613052672,86831
"688",21.0464339956683,7.74091613052672,86832
"689",21.0464339956683,7.74091613052672,86833
"690",82.4930930794047,-75.6238957820735,87420
"691",93.9392884712553,15.0764527045963,88049
"692",68.9170977555226,49.1450824804525,88066
"693",-35.594855662847,0.676061511148236,88068
"694",9.67064614710624,13.677738910003,88950
"695",9.67061215563246,13.6844158691411,88951
"696",9.67218050137672,13.6860476477441,88953
"697",9.67288102767948,13.687423492243,88954
"698",9.67324099959453,13.6892759820112,88955
"699",9.67419669168993,13.6898503291228,88956
"700",9.6742801571,13.6895875578994,88957
"701",9.67480909955796,13.6909078224372,88959
"702",9.69239118306833,13.7089750438758,88960
"703",9.67475208967467,13.694667713897,88961
"704",9.67475208967467,13.694667713897,88962
"705",9.66936248446485,13.6793906553766,88963
"706",9.67423287043531,13.6945120129358,88964
"707",9.67405057478789,13.693295682974,88965
"708",9.67405057478789,13.693295682974,88966
"709",9.67463580706562,13.6908558591329,88968
"710",9.67463580706562,13.6908558591329,88969
"711",9.67455656320969,13.6917028206795,88970
"712",9.67102927916413,13.6825043993984,88973
"713",9.6722260305629,13.703216140436,88974
"714",9.69230638545684,13.7092416038702,88977
"715",9.67390432562124,13.6967410156391,88978
"716",9.67480909955796,13.6909078224372,88980
"717",9.67390432562124,13.6967410156391,88981
"718",9.66202463992637,13.6487062430399,88984
"719",9.67444496607625,13.6884711325341,88989
"720",9.67515506081704,13.6910115636569,88992
"721",9.67444921192284,13.6890553266447,88993
"722",9.67478610524904,13.6879946859208,88994
"723",9.69307701274157,13.5896962075144,88995
"724",9.67419153900737,13.689269002527,88997
"725",9.67463157589353,13.6902716668086,88998
"726",9.67510284524223,13.6953558295621,88999
"727",9.68426087582463,13.7071132974559,89000
"728",9.6919605303909,13.7091377616185,89002
"729",49.7694994556064,-50.0756080659889,89952
"730",-8.49605333576422,-67.2353825006766,90309
"731",18.9894274531105,16.6497230131653,91830
"732",96.5005761555916,21.0072286317163,92024
"733",-8.65574041182528,-67.0702077806351,92310
"734",-9.94492527886105,-66.9768351653428,92312
"735",-7.92779910497273,-67.0541315913295,92313
"736",89.8657578694903,42.2004777694637,92436
"737",91.4183595024126,39.3865124085303,92480
"738",89.7115256029491,41.3412586444386,92481
"739",18.5562872204601,16.7179741595343,92888
"740",24.7888180838143,-52.8772885617128,93024
"741",41.8507805751745,34.8711698378147,93156
"742",17.9568221053015,16.0396890200652,94551
"743",24.6698419116398,-52.823774293112,94651
"744",-43.210996033554,3.12301477016701,95079
"745",-43.210996033554,3.12301477016701,95080
"746",-43.210996033554,3.12301477016701,95083
"747",-43.210996033554,3.12301477016701,95084
"748",-42.958451863086,2.66847791749904,95088
"749",-43.6994088731238,4.44038972215008,95089
"750",-43.210996033554,3.12301477016701,95090
"751",-43.210996033554,3.12301477016701,95091
"752",-43.3041747259177,3.21297978519951,95092
"753",-43.3041747259177,3.21297978519951,95093
"754",-43.4254904600686,3.33850491558182,95094
"755",-43.6994088731238,4.44038972215008,95095
"756",-43.6404726706693,3.53358778701253,95112
"757",-43.210996033554,3.12301477016701,95324
"758",-10.798944136838,-67.6235920655885,96327
"759",-6.41217262269509,-66.6673364026173,96328
"760",-9.7223922110766,-67.0176209516398,96329
"761",22.6204009707095,18.9432609745957,96435
"762",15.2774643899909,17.0768662011746,96875
"763",41.6962449922772,34.9203058974995,97409
"764",41.9356270859216,34.8640440402327,97410
"765",41.0171871709379,35.5949155803042,97414
"766",39.8854478299078,34.6637942887021,97415
"767",39.8854478299078,34.6637942887021,97417
"768",41.4153562018274,35.3509792219676,97693
"769",96.6239112534247,23.0465323244859,97694
"770",9.88677601157356,15.4970067800288,97695
"771",94.3839479261915,15.1186016229188,97696
"772",18.7728042103946,16.7169623307367,97846
"773",94.3036784664421,14.2165038338417,97946
"774",94.9746353812117,16.6744437897519,97985
"775",98.3505291811079,14.6567297993112,97989
"776",95.1439295793912,16.6939430469822,97990
"777",-43.9799267989492,7.40740203376181,98011
"778",21.0472042596873,7.7403233284484,98104
"779",93.92206863779,15.0666998112367,98906
"780",22.1672423468403,6.69605626576909,99307
"781",82.8502280386694,-76.7052940924889,99431
"782",22.4647695898055,-52.7621757245659,99436
"783",22.4647695898055,-52.7621757245659,99437
"784",-9.60910064828281,-53.8926641188289,99452
"785",-9.60910064828281,-53.8926641188289,99453
"786",-9.60910064828281,-53.8926641188289,99454
"787",-9.58890676340943,-53.9026729641814,99456
"788",-9.58890676340943,-53.9026729641814,99457
"789",-9.58890676340943,-53.9026729641814,99468
"790",-9.63895084360232,-53.8270300518539,99544
"791",-9.63895084360232,-53.8270300518539,99546
"792",-9.63895084360232,-53.8270300518539,99548
"793",-9.5720716846803,-53.9110124316222,99552
"794",-9.5720716846803,-53.9110124316222,99553
"795",-9.76431360426892,-67.1769075435426,99751
"796",89.7783528430988,41.6202074721401,100138
"797",94.3839479261915,15.1186016229188,100295
"798",94.3839479261915,15.1186016229188,100296
"799",94.3839479261915,15.1186016229188,100297
"800",94.3839479261915,15.1186016229188,100298
"801",94.3839479261915,15.1186016229188,100299
"802",94.3839479261915,15.1186016229188,100300
"803",94.3839479261915,15.1186016229188,100301
"804",91.2424710924439,39.2893174604499,101059
"805",91.2424710924439,39.2893174604499,101060
"806",91.2837356202961,39.2338524547293,101061
"807",91.2797420621434,39.3017663220172,101062
"808",91.3810833672502,39.3740680952004,101063
"809",91.3810833672502,39.3740680952004,101064
"810",89.7783528430988,41.6202074721401,101157
"811",91.3007363509967,39.2318394291805,101159
"812",91.4320999788721,39.3680235230942,101160
"813",91.3275066348609,39.2792495572104,101161
"814",91.2424710924439,39.2893174604499,101162
"815",91.2424710924439,39.2893174604499,101163
"816",91.2699770121833,39.2523410192749,101164
"817",91.0892426331344,41.3650506455568,101165
"818",91.0892426331344,41.3650506455568,101166
"819",91.0892426331344,41.3650506455568,101167
"820",91.0892426331344,41.3650506455568,101168
"821",91.2627395535411,39.3037791361355,101169
"822",91.4320999788721,39.3680235230942,101170
"823",89.4436912458232,41.0183432923841,101171
"824",-40.9017858337308,-52.0319633089209,101828
"825",-43.3959831340703,7.10851503142728,101858
"826",-9.74761880311133,-67.1723691911954,101955
"827",-9.62428711910236,-68.2151346663933,101957
"828",-9.88954725659915,-67.2226795734234,101962
"829",-9.62428711910236,-68.2151346663933,101963
"830",16.277257500654,5.22863761258608,102284
"831",-43.9636262527141,7.4284137158816,102378
"832",-43.9465131945748,7.60305414134621,102379
"833",-43.9536234229247,7.412267159294,102473
"834",94.3608913007533,15.0555628418723,103539
"835",94.3531644347858,15.0405432817429,103987
"836",17.8743186902894,14.6272950387064,104759
"837",22.5853396177124,18.9139542399719,104812
"838",94.4012858754458,15.2225718179311,104825
"839",94.3531644347858,15.0405432817429,104866
"840",17.6036089558908,15.1656536065309,105185
"841",18.4555308622556,17.3032838885287,105188
"842",49.7580743578619,-50.1018542128583,105238
"843",49.7580743578619,-50.1018542128583,105239
"844",-40.8345099509555,-52.0388764306505,105241
"845",-10.7965951151465,-67.623711142619,105293
"846",-10.8149990470059,-67.6332285456408,105294
"847",-9.62428711910236,-68.2151346663933,105295
"848",84.0126731085264,-74.6524254489924,105296
"849",24.0516775066074,-52.9076632674749,105297
"850",23.9731332693903,-52.9649134405229,105298
"851",24.7929173079489,-52.8664565622357,105699
"852",24.8428184218909,-52.8818731471375,105767
"853",21.0447431692207,7.73623847078311,105768
"854",18.538213760273,17.9941596360045,106438
"855",133.242134051518,-62.0244973587347,106483
"856",15.3104577702653,17.088027307319,106538
"857",17.9375840675244,13.52219221959,109490
"858",94.3287669149837,14.1731554861429,110023
"859",-43.443856928394,5.38486520374709,114090
"860",-43.7109896599485,5.52775435850356,114092
"861",-43.7609458800632,4.39774211398492,114094
"862",-43.7618306833379,4.44718895240592,114095
"863",-43.7330656218019,4.51027362201716,114097
"864",50.0126408059834,-49.663883311129,116354
"865",22.7667753239667,19.0428160718893,116890
"866",35.0049488440466,-13.3253399706635,118056
"867",94.2337135718925,14.2985366926685,123839
"868",19.0800167316385,16.5778728847733,130793
"869",25.5141194826705,2.51703092079052,133310
"870",15.9129187662701,15.5078882212247,134292
"871",17.8532306834661,14.4188198365996,134302
"872",17.8882633266264,14.5126954019814,134304
"873",18.291499590261,18.2300164196905,134498
"874",17.7795498005092,14.2936579085666,134506
"875",-43.6994088731238,4.44038972215008,135410
"876",-43.544428935934,5.81831201309548,135411
"877",-43.3238250418186,2.73314475177434,135413
"878",-42.4942030721492,6.54250499499925,135439
"879",-35.5509506748583,0.658090927950134,135441
"880",84.2883863919663,-74.6513075448196,135697
"881",132.07369586878,-62.4355380836069,136481
"882",132.90026591342,-62.2258763167841,136487
"883",52.2428937717723,-46.8670179121407,136643
"884",53.076159198593,-46.8644630153823,136644
"885",53.1128711021914,-46.8425364034779,136645
"886",52.2428937717723,-46.8670179121407,136646
"887",49.7472976507649,-50.066851234811,136647
"888",50.004516081449,-49.4251287496869,136648
"889",24.8343291081676,-52.8290828596514,136890
"890",23.9731332693903,-52.9649134405229,136891
"891",24.850913817986,-52.934265312942,136941
"892",19.0917853629579,16.5549377261664,137641
"893",22.6451531531052,18.9568389206365,138068
"894",22.5305759160674,8.2202456865999,138070
"895",19.1525842225986,19.3976389559706,138071
"896",19.1525842225986,19.3976389559706,138090
"897",18.5629143062342,17.5633711643846,138101
"898",18.9894274531105,16.6497230131653,138106
"899",18.8739974727792,16.7210899467595,138109
"900",18.9332892499247,16.6100324608615,138110
"901",18.4337459577452,17.876902537021,138114
"902",19.1525842225986,19.3976389559706,138116
"903",19.1525842225986,19.3976389559706,138117
"904",17.8129915589971,17.3012888356345,138118
"905",18.5795437298484,18.0087625551489,138122
"906",18.5846087143231,17.7181231808759,138123
"907",18.2331488321717,15.0193636834401,138124
"908",17.8971260154448,15.4709239882002,138134
"909",17.774332595378,14.3072174574817,138135
"910",19.0800167316385,16.5778728847733,138136
"911",-43.9542141213508,7.41406148801005,138264
"912",17.3265970919308,17.5742571821932,139348
"913",-9.76065906875561,-67.1747932872958,141537
"914",15.2774643899909,17.0768662011746,142738
"915",90.2087624532548,37.6247110143586,143312
"916",66.6145847547162,49.069545533156,143379
"917",89.8657578694903,42.2004777694637,143449
"918",89.6936638798808,41.9675013446101,143450
"919",24.7978021452251,-52.8842259445588,143452
"920",89.3957837221767,41.040795947974,143455
"921",89.609259669636,40.020995955805,143462
"922",89.7854241383543,40.9784271910586,143463
"923",91.4320999788721,39.3680235230942,143467
"924",91.2497234106641,39.2378790791916,143469
"925",91.2974856837012,39.2153647813055,143471
"926",91.2627395535411,39.3037791361355,143499
"927",-8.58994701746326,-68.63713681801,144122
"928",-9.77380244739653,-67.1647008761167,144319
"929",-8.42239379881203,-66.8718125748568,144341
"930",-8.84060451183117,-66.7200733064717,144343
"931",-8.6134914329613,-67.1688931955011,144344
"932",24.8115273169566,-52.9032107384071,144368
"933",-9.42380251268259,-66.9801876866354,145499
"934",21.0138971201364,7.73817455374469,149323
"935",34.6610403726259,-12.9019476874621,149344
"936",22.5798362719555,-52.8742489689146,151894
"937",23.2119481586276,7.11015509501259,154341
"938",-10.8010759713724,-67.6366492251516,159734
"939",-10.6262979074439,-67.5894523592316,159735
"940",-10.8090773226532,-67.6363196655623,159736
"941",-10.8276960319317,-67.6326648866014,159737
"942",-10.7171258572914,-67.6251769011847,159738
"943",-10.674171727436,-67.5954671756441,159739
"944",25.1856152119231,-53.0705520590587,159740
"945",24.4058935759726,-52.9302963151632,159741
"946",24.4836919338909,5.77634712750102,166628
"947",89.1084108780012,39.8653524145116,168395
"948",-8.61030451495977,-67.0717489173938,171026
"949",16.2474609439039,5.22250179449909,171375
"950",88.6248625737603,38.767675267701,175580
"951",23.9549520812355,20.3322949963786,175801
"952",21.0461820181519,7.73738114646079,175949
"953",-13.020083577916,-66.8019357899552,177022
"954",-9.75915570397822,-67.1742013027981,177025
"955",24.8428184218909,-52.8818731471375,177602
"956",-9.63544740623885,-68.2286575057565,179589
"957",24.6698419116398,-52.823774293112,181056
"958",24.6698419116398,-52.823774293112,181057
"959",25.0633694137233,-52.7018379827806,181058
"960",17.9980643197,13.6977875709728,182564
"961",34.5793422181977,-13.1443985648436,182566
"962",10.2753464289347,16.2858434106885,184946
"963",24.3015225870696,-52.8294834980513,185533
"964",22.4647695898055,-52.7621757245659,185744
"965",10.1201059189126,16.2237316282213,186039
"966",25.3258204356284,6.83499959000472,186975
"967",24.3015225870696,-52.8294834980513,187940
"968",16.8916669230897,14.2101327005824,189021
"969",93.964526668253,14.2799481680993,189035
"970",41.6944787708861,34.7789553847434,189562
"971",23.6034581353946,42.8408422487114,189565
"972",-8.91779774957608,-67.0279933362794,190131
"973",24.853857465307,-52.8452159196046,192598
"974",22.2563135752235,-52.8369466241048,192617
"975",24.6366295579152,-53.0118536013217,192618
"976",23.9836555571277,-52.9407243508244,192672
"977",53.0188210368674,-46.7944690307278,194079
"978",24.9566696248242,-52.8655723940563,194380
"979",24.850913817986,-52.934265312942,194381
"980",24.1920957271204,-52.8081381622205,194382
"981",23.3151738320854,7.08474805771222,194383
"982",24.7888180838143,-52.8772885617128,194548
"983",22.6319297806598,7.32578799627752,194584
"984",94.3036784664421,14.2165038338417,194777
"985",94.3036784664421,14.2165038338417,194784
"986",21.0121129507773,7.73779074164152,194790
"987",112.437005893332,43.4207669053342,195194
"988",17.9358994474239,18.3839971023701,195570
"989",23.2704703749064,19.112839409204,195571
"990",23.1501100080675,19.2399109572097,195613
"991",19.0800167316385,16.5778728847733,196168
"992",-43.9742142552016,7.36967985202773,196200
"993",-35.6808635807294,0.661926853315564,196355
"994",16.1536796109494,17.5935300228949,196513
"995",17.976162884973,14.0101289324249,196545
"996",94.2713271415727,14.2014634381185,196553
"997",30.9116323068879,3.43838480519932,196589
"998",17.8106370178885,14.3260073403121,196670
"999",10.3290874274428,1.14723914824208,196719
"1000",24.7888180838143,-52.8772885617128,196736
"1001",24.6786103815997,-52.905652911025,196737
"1002",17.9797795370073,18.2115666620697,196743
"1003",3.50805933594357,41.9003444450328,196805
"1004",23.2040675503537,7.06848791808427,196816
"1005",18.0474240706744,13.5531348353383,196846
"1006",17.9318871687094,16.0677303646747,196847
"1007",17.8639621464219,14.6227667653853,196848
"1008",31.424223014545,0.850276796542515,196861
"1009",23.6979671444412,6.47884880695968,196956
"1010",-43.761658417402,4.47330204745624,196998
"1011",-10.2602942635602,-68.0947210040381,196999
"1012",-10.2602942635602,-68.0947210040381,197000
"1013",-8.49115737244411,-66.8898511363828,197001
"1014",17.4424300764695,13.7934888257896,13344
"1015",-16.2138349250938,-46.4646982496616,36274
"1016",-18.2194738350372,-46.480156442951,48659
"1017",15.068724751684,21.5314250377287,48685
"1018",14.8208337764448,23.1391113881484,48695
"1019",15.0712166135082,21.6835684131966,57781
"1020",-35.7733745095369,-45.7693340401679,59669
"1021",15.2129369172642,21.6999836777473,59927
"1022",15.5108636724724,23.0770879349593,59966
"1023",31.3048920164328,-6.31083753310514,63949
"1024",14.9876150484102,21.5817087985797,66100
"1025",-18.2194738350372,-46.480156442951,72140
"1026",-18.2194738350372,-46.480156442951,72141
"1027",-35.2288081525057,-46.2506965216228,74751
"1028",39.5727426499413,41.5677289740518,79970
"1029",6.60280485726086,22.4893969906671,83053
"1030",17.7440481907831,14.5266270350792,86834
"1031",17.7440481907831,14.5266270350792,86835
"1032",17.7440481907831,14.5266270350792,86836
"1033",17.7450821579115,14.5196085564463,86841
"1034",-16.1746551351007,-46.4333762896481,92807
"1035",-16.4955407817814,-46.4349751014917,92809
"1036",-17.1559427647409,-46.3044915707554,93693
"1037",40.4507535031058,40.8686078039484,97411
"1038",40.4372786364089,40.8614878477085,97428
"1039",40.4604609187212,40.8642977724281,97439
"1040",40.5308965908053,41.1931602015295,97440
"1041",93.2053096505021,20.4094530816615,97733
"1042",18.9034949632452,15.1617513634782,97847
"1043",15.1676313332575,21.9386015970189,97851
"1044",15.7694162346519,22.9350428974819,97853
"1045",21.1651808979922,14.2901594738592,97856
"1046",93.269130332556,20.5499271586714,98691
"1047",93.1901639759325,20.4043080105839,98851
"1048",93.0464609684391,20.4083319457993,98907
"1049",-16.7855609243849,-46.4293343258298,99237
"1050",20.1825472223014,13.3909692469467,99314
"1051",-18.2194738350372,-46.480156442951,99363
"1052",-18.2194738350372,-46.480156442951,99365
"1053",-18.2194738350372,-46.480156442951,99368
"1054",-18.2194738350372,-46.480156442951,99374
"1055",-18.2194738350372,-46.480156442951,99412
"1056",-18.2194738350372,-46.480156442951,99413
"1057",-18.2194738350372,-46.480156442951,99414
"1058",-18.2194738350372,-46.480156442951,99415
"1059",-18.2194738350372,-46.480156442951,99416
"1060",-18.2194738350372,-46.480156442951,99417
"1061",-18.2194738350372,-46.480156442951,99418
"1062",-18.2194738350372,-46.480156442951,99419
"1063",-18.2194738350372,-46.480156442951,99420
"1064",-18.2194738350372,-46.480156442951,99421
"1065",-18.2194738350372,-46.480156442951,99422
"1066",-18.2194738350372,-46.480156442951,99423
"1067",-18.2194738350372,-46.480156442951,99424
"1068",-18.2194738350372,-46.480156442951,99425
"1069",15.0491506404973,21.5566002354624,99426
"1070",60.6262178731718,40.5384567800472,99542
"1071",136.40097733908,-76.6865346896815,101407
"1072",14.930517973063,21.6647444819551,101873
"1073",15.1244162220254,21.5988195119755,101875
"1074",15.2159002515766,21.7022285475377,101877
"1075",-1.26816046122432,47.8177526920854,102302
"1076",-0.904030751535166,48.2735587575018,102303
"1077",14.9183410384437,21.7337905899364,103793
"1078",13.7531434524142,20.5362878386661,104803
"1079",-16.2138349250938,-46.4646982496616,105523
"1080",-16.2138349250938,-46.4646982496616,105524
"1081",-16.2138349250938,-46.4646982496616,105525
"1082",-16.4715497099341,-46.5686889895518,105527
"1083",-16.2138349250938,-46.4646982496616,105529
"1084",-15.3082757338795,-46.3246672220783,105604
"1085",-18.2194738350372,-46.480156442951,105826
"1086",-18.2194738350372,-46.480156442951,105827
"1087",-18.2194738350372,-46.480156442951,105828
"1088",-18.2194738350372,-46.480156442951,105829
"1089",-18.2194738350372,-46.480156442951,105830
"1090",17.8042286116434,14.5721120299046,106316
"1091",15.0491506404973,21.5566002354624,106349
"1092",15.083828905921,21.4950444399556,106350
"1093",15.0128496643476,21.6602034685671,106351
"1094",15.1266959254022,21.5985998936995,106352
"1095",14.9496155451869,23.4723643200053,106353
"1096",14.6831792587613,21.2364435564886,106356
"1097",14.7681713323865,21.2458894724067,106357
"1098",14.6008885832927,21.1914861251024,106358
"1099",14.9276192524698,23.5367744122465,106359
"1100",14.9356937853031,23.5218373740546,106360
"1101",14.99049678644,22.98922901828,106361
"1102",-18.2194738350372,-46.480156442951,106504
"1103",92.9933514119293,20.3374797670211,106668
"1104",17.7428374225689,14.5125528366658,106697
"1105",-16.9743222701524,-46.3494991248722,107352
"1106",-16.9726722939994,-46.3488160243757,107353
"1107",19.7668772640869,13.9429576932443,109522
"1108",11.9882688728301,11.2814011020639,109710
"1109",11.5645228959949,12.2357715102709,110826
"1110",17.7312754680976,14.5105526478732,110929
"1111",17.7312754680976,14.5105526478732,110930
"1112",60.6025801460481,40.5203474124847,115162
"1113",17.7048052102954,14.5215317691978,116568
"1114",18.7234167519967,14.7765823080699,117530
"1115",-16.2357373945252,-46.3322256067676,117926
"1116",92.4019516140752,20.7608479594119,119443
"1117",18.0181889679446,14.4623157776695,120901
"1118",27.0052736650217,-1.80700830699839,120903
"1119",17.7442705564289,14.519016198943,122066
"1120",93.1101561473333,20.4539540897366,130791
"1121",92.4049604250694,20.7663014624356,130792
"1122",93.1101561473333,20.4539540897366,135701
"1123",13.1244539740015,20.1730579717628,137680
"1124",13.8140732079781,21.3721181044399,138083
"1125",15.42816304959,20.6382408789778,138084
"1126",15.0974918192105,21.8596220909605,138085
"1127",14.9578498251584,21.7004887097244,138086
"1128",15.7043109501648,22.9852094234034,138087
"1129",14.7780907815501,21.177834967137,138088
"1130",14.7575937411299,21.7109541187122,138089
"1131",14.8455300474827,22.0711540190302,138091
"1132",15.8105977138048,22.8946876432428,138096
"1133",15.2046863977563,21.7172581957742,138097
"1134",14.570140609681,21.5809875340716,138098
"1135",14.3284423529257,21.2595156703362,138099
"1136",14.5794909339577,23.530165921043,138100
"1137",15.1157238767782,23.7172394431297,138102
"1138",15.1553822027698,21.9041738612212,138103
"1139",15.1244162220254,21.5988195119755,138104
"1140",15.7043109501648,22.9852094234034,138105
"1141",15.7043109501648,22.9852094234034,138107
"1142",15.7043109501648,22.9852094234034,138108
"1143",14.6950460556023,21.1202265066621,138111
"1144",15.1984125546594,21.7391034644605,138112
"1145",14.9815386353634,23.6140315549901,138120
"1146",14.8665949210025,23.646395359726,138121
"1147",14.2240655795276,24.6919294206485,138125
"1148",18.0181889679446,14.4623157776695,138126
"1149",17.9734191652456,14.290791400893,138127
"1150",13.4504112942687,12.1429620571743,138129
"1151",17.7384835737187,14.5310395194815,138130
"1152",14.4284471519341,21.4721276426279,138131
"1153",12.3928759440982,23.5901128447207,138132
"1154",14.76361077413,19.8447994976234,138133
"1155",20.0058081819407,25.5120892639533,138137
"1156",17.9435319992885,28.8909026684666,138138
"1157",15.8552231943057,25.7340661837097,138139
"1158",15.3080324844155,23.7409288611676,138140
"1159",15.6960369266922,22.9789205108066,138884
"1160",15.8291920997181,22.828628566678,139731
"1161",15.8291920997181,22.828628566678,139732
"1162",25.9438024297228,50.2171588559306,143195
"1163",14.856684201108,21.3459544274836,145501
"1164",37.4452999041945,-13.8269423833956,149547
"1165",37.435303979867,-13.8258434281046,149548
"1166",38.225300671051,-16.1928469294505,149549
"1167",19.9594091017917,25.4981889654459,149685
"1168",93.0744740649821,20.4514556937988,153371
"1169",93.0744740649821,20.4514556937988,153372
"1170",18.0181889679446,14.4623157776695,153404
"1171",25.2489852121336,8.30764504603028,156151
"1172",25.2509739917149,8.3068381310162,156153
"1173",21.1426305977377,12.8120201075162,166630
"1174",18.7234167519967,14.7765823080699,172168
"1175",18.7260274793256,14.7682841630588,172169
"1176",93.0744740649821,20.4514556937988,175087
"1177",-16.1748633325614,-46.4448559334462,175574
"1178",13.8140732079781,21.3721181044399,175586
"1179",-1.01632524747603,47.0933763833038,175939
"1180",17.7442705564289,14.519016198943,180491
"1181",17.7442705564289,14.519016198943,180492
"1182",17.7442705564289,14.519016198943,180493
"1183",17.7442705564289,14.519016198943,180497
"1184",17.7442705564289,14.519016198943,180502
"1185",17.7442705564289,14.519016198943,180508
"1186",17.7442705564289,14.519016198943,180515
"1187",3.33451750942615,24.0632667329177,181936
"1188",3.32140380946434,24.0600680293612,181937
"1189",3.32357168266081,24.0618763230213,181938
"1190",3.25258152636965,24.0412548470691,181939
"1191",3.24973158766069,24.0408146961868,181940
"1192",3.31205927466912,24.0557514663311,181941
"1193",3.30054546439014,24.0450486872141,181942
"1194",3.17155745203791,24.0982335093141,181943
"1195",3.17158757054258,24.0982624400889,181944
"1196",3.17149551909097,24.0983065995507,181945
"1197",3.17168551984394,24.0976731776215,181946
"1198",3.17128405506317,24.0980839151329,181947
"1199",15.2012570183649,21.7051720580644,187582
"1200",14.8071021496498,21.6027675796531,187948
"1201",-16.9743222701524,-46.3494991248722,189497
"1202",41.0853147359345,37.1345377652914,189563
"1203",14.7577845892305,21.7088853417229,194779
"1204",17.7356146428972,14.5240844163813,194785
"1205",-34.8963002432177,-46.0237258808892,195243
"1206",20.9698430104657,13.1964547426245,195572
"1207",9.55863538752585,10.3932889821175,195711
"1208",92.8729741625955,20.1820296787815,196166
"1209",93.0744740649821,20.4514556937988,196506
"1210",93.0744740649821,20.4514556937988,196507
"1211",93.0744740649821,20.4514556937988,196508
"1212",93.0744740649821,20.4514556937988,196509
"1213",93.0744740649821,20.4514556937988,196510
"1214",9.31714021596635,11.9176719118908,196600
"1215",18.6505732619461,14.7652814551111,196661
"1216",15.2173140972857,21.7512115212902,196712
"1217",93.7079745959572,21.1031074818518,196817
"1218",93.622421664055,20.9636613810335,196818
"1219",15.1531156846395,23.8185942569981,196842
"1220",14.8459051929268,23.5266505817739,196843
"1221",15.0021419815849,23.6656240910868,196844
